CNPJ,ProtocoloId2,Bairro (1),Situação,Data da Emissão,Grau de Risco,Principal Atividade,Item,"CNAE
(Especializado)",Descrição da Atividade,Risco Sanitário (RS),SEGMENTO DA ATIVIDADE ECONÔMICA,SUBGRUPO,Classificação Manual,Bairro (2),IDH,label_licenciados,Atividades
27754228000204.0,5324.0,Santo Agostinho,Aguardando Solicitação,?,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Oeste,Canaã,Baixo,Não Licenciados,"{4772-5/00,4729-6/99,4771-7/01}"
49930514316604.0,12562.0,Coroado,Em análise,2021-04-16 00:01:03.552269,Alto Risco,5620101.0,168.0,562010100.0,Fornecimento de alimentos preparados preponderantemente para empresas,Alto Risco,PRODUTOS,ALIMENTOS,Leste,Canaã,Baixo,Em processo,{5620-1/01}
49930514316795.0,5326.0,Distrito Industrial,Emitido,2020-02-10 00:00:00,Alto Risco,5620101.0,168.0,562010100.0,Fornecimento de alimentos preparados preponderantemente para empresas,Alto Risco,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,{5620-1/01}
32634807000172.0,5327.0,Alvorada,Emitido Automaticamente,2020-06-10 00:00:00,Baixo Risco,5611201.0,160.0,561120101.0,"Restaurantes e similares com fornecimento de música
(uso de som amplificado)",Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Canaã,Baixo,Licenciados,"{5611-2/01.01,4723-7/00,5611-2/03,5611-2/02.01}"
24600839000200.0,5328.0,Centro,Aguardando Solicitação,?,Baixo Risco,4774100.0,142.0,477410000.0,Comércio varejista de artigos de óptica,Baixo Risco B,PRODUTOS,PPS,Sul,Canaã,Baixo,Não Licenciados,{4774-1/00}
32595070000126.0,5331.0,Jorge Teixeira,Aguardando Solicitação,?,Alto Risco,4771701.0,137.0,477170100.0,"Comércio varejista de produtos farmacêuticos, sem
manipulação de fórmulas",Alto Risco,PRODUTOS,MEDICAMENTOS,Leste,Canaã,Baixo,Não Licenciados,{4771-7/01}
11903997000297.0,5332.0,Novo Aleixo,Emitido,2020-07-14 00:00:00,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Norte,Canaã,Baixo,Licenciados,"{4772-5/00,4729-6/99,4773-3/00,4771-7/01}"
33283179000190.0,5333.0,Santa Etelvina,Em Exigência,?,Baixo Risco,4729602.0,135.0,472960200.0,Comércio varejista de mercadorias em lojas de conveniência,Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Em processo,"{4729-6/02,5611-2/03}"
33285454000105.0,5334.0,Adrianópolis,Emitido Automaticamente,2021-05-17 00:00:00,Baixo Risco,4774100.0,142.0,477410000.0,Comércio varejista de artigos de óptica,Baixo Risco B,PRODUTOS,PPS,Centro-Sul,Canaã,Baixo,Licenciados,{4774-1/00}
33319434000108.0,5335.0,Adrianópolis,Emitido,2020-06-13 00:00:00,Alto Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Centro-Sul,Canaã,Baixo,Licenciados,"{8630-5/03,8640-2/99,8640-2/08,8630-5/02,8660-7/00.01}"
33285346000132.0,5336.0,Centro,Aguardando Solicitação,?,Baixo Risco,4774100.0,142.0,477410000.0,Comércio varejista de artigos de óptica,Baixo Risco B,PRODUTOS,PPS,Sul,Canaã,Baixo,Não Licenciados,{4774-1/00}
33026514000175.0,5339.0,Praça 14 de Janeiro,Aguardando Solicitação,?,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,"{4723-7/00,4729-6/02,4712-1/00}"
33062726000108.0,5340.0,Cidade Nova,Aguardando Solicitação,?,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Não Licenciados,{4723-7/00}
14944295000320.0,5341.0,Flores,Indeferido,?,Alto Risco,4774100.0,142.0,477410000.0,Comércio varejista de artigos de óptica,Baixo Risco B,PRODUTOS,PPS,Centro-Sul,Canaã,Baixo,Não Licenciados,"{4774-1/00,4772-5/00,4729-6/99,4773-3/00,4713-0/02,4771-7/01}"
33115705000103.0,5343.0,Adrianópolis,Aguardando Solicitação,?,Baixo Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Centro-Sul,Canaã,Baixo,Não Licenciados,{8630-5/03}
33222352000140.0,5344.0,Alvorada,Aguardando Solicitação,?,Alto Risco,8630504.0,204.0,863050400.0,Atividade odontológica,Alto Risco,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Oeste,Canaã,Baixo,Não Licenciados,{8630-5/04}
33205650000122.0,5345.0,Sao Raimundo,Aguardando Solicitação,?,Baixo Risco,4729699.0,136.0,472969900.0,"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não
especificados anteriormente",Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Canaã,Baixo,Não Licenciados,"{4729-6/99,4617-6/00}"
2070626005916.0,5346.0,Viila Buriti,Emitido,2019-07-08 00:00:00,Baixo Risco,5611203.0,163.0,561120300.0,"Lanchonetes, casas de chá,
de sucos e similares",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,{5611-2/03}
10787004000891.0,13869.0,Distrito Industrial,Emitido,2021-05-19 00:00:00,Alto Risco,5620101.0,168.0,562010100.0,Fornecimento de alimentos preparados preponderantemente para empresas,Alto Risco,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,{5620-1/01}
33209996000107.0,5349.0,Santa Etelvina,Aguardando Solicitação,?,Baixo Risco,5611203.0,163.0,561120300.0,"Lanchonetes, casas de chá,
de sucos e similares",Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Não Licenciados,{5611-2/03}
33438410000178.0,5350.0,Praça 14 de Janeiro,Aguardando Solicitação,?,Baixo Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Sul,Canaã,Baixo,Não Licenciados,{8630-5/03}
33470856000180.0,5351.0,Centro,Aguardando Solicitação,?,Baixo Risco,5611201.0,160.0,561120101.0,"Restaurantes e similares com fornecimento de música
(uso de som amplificado)",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,"{5611-2/01.01,5620-1/04,5611-2/03,5611-2/01.02,5620-1/03}"
33471201000126.0,13638.0,Centro,Emitido Sob Inspeção,2020-11-18 00:00:00,Baixo Risco,4773300.0,141.0,477330000.0,"Comércio varejista de artigos
médicos e ortopédicos",Baixo Risco B,PRODUTOS,PPS,Sul,Canaã,Baixo,Licenciados,{4773-3/00}
33450598000170.0,5353.0,Centro,Aguardando Solicitação,?,Baixo Risco,5590603.0,158.0,559060300.0,Pensões (alojamento),Baixo Risco B,SERVIÇOS,INTERESSE Á SAÚDE,Sul,Canaã,Baixo,Não Licenciados,"{5590-6/03,5590-6/99,5590-6/01}"
84509348000441.0,5355.0,Centro,Aguardando Solicitação,?,Baixo Risco,4774100.0,142.0,477410000.0,Comércio varejista de artigos de óptica,Baixo Risco B,PRODUTOS,PPS,Sul,Canaã,Baixo,Não Licenciados,{4774-1/00}
33495183000112.0,5356.0,Jorge Teixeira,Aguardando Solicitação,?,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Leste,Canaã,Baixo,Não Licenciados,"{4772-5/00,4771-7/01}"
33506778000126.0,5357.0,Centro,Aguardando Solicitação,?,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,"{4723-7/00,4761-0/03,8219-9/01,7420-0/01.01}"
5670148000238.0,5358.0,Adrianópolis,Aguardando Solicitação,?,Baixo Risco,5611203.0,163.0,561120300.0,"Lanchonetes, casas de chá,
de sucos e similares",Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Não Licenciados,{5611-2/03}
33482669000116.0,5359.0,Centro,Aguardando Solicitação,?,Alto Risco,5611203.0,163.0,561120300.0,"Lanchonetes, casas de chá,
de sucos e similares",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,"{5611-2/03,5620-1/01,5620-1/02}"
31973120000280.0,5360.0,Centro,Emitido,2019-06-24 00:00:00,Baixo Risco,4774100.0,142.0,477410000.0,Comércio varejista de artigos de óptica,Baixo Risco B,PRODUTOS,PPS,Sul,Canaã,Baixo,Licenciados,{4774-1/00}
33520655000140.0,5361.0,Adrianópolis,Aguardando Solicitação,?,Baixo Risco,9602502.0,259.0,960250201.0,Atividades de estética e outros serviços de cuidados com a beleza,Risco Condicionado,SERVIÇOS,INTERESSE Á SAÚDE,Centro-Sul,Canaã,Baixo,Não Licenciados,{9602-5/02.01}
33506860000150.0,5364.0,Colônia Terra Nova,Aguardando Solicitação,?,Baixo Risco,1091102.0,27.0,109110200.0,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Não Licenciados,{1091-1/02}
33508401000106.0,5366.0,Coroado,Aguardando Solicitação,?,Baixo Risco,4712100.0,127.0,471210000.0,"Comércio varejista de mercadorias em geral, com predominância de produtos
alimentícios - minimercados, mercearias e armazéns",Baixo Risco B,PRODUTOS,ALIMENTOS,Leste,Canaã,Baixo,Não Licenciados,"{4712-1/00,4722-9/01}"
2084941000186.0,5367.0,Japim,Aguardando Solicitação,?,Baixo Risco,4729699.0,136.0,472969900.0,"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não
especificados anteriormente",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,"{4729-6/99,4712-1/00,4543-9/00,4541-2/05.01}"
33649432000187.0,5368.0,Parque Dez de Novembro,Aguardando Solicitação,?,Alto Risco,8630504.0,204.0,863050400.0,Atividade odontológica,Alto Risco,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Centro-Sul,Canaã,Baixo,Não Licenciados,{8630-5/04}
11606719000197.0,5369.0,Crespo,Emitido,2020-03-16 00:00:00,Baixo Risco,1094500.0,31.0,109450000.0,"Fabricação de massas
alimentícias","Risco
Condicionado",PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,{1094-5/00}
6074024000171.0,5371.0,Alvorada,Aguardando Solicitação,?,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Oeste,Canaã,Baixo,Não Licenciados,"{4772-5/00,4771-7/01}"
10893250000151.0,5372.0,Centro,Aguardando Solicitação,?,Alto Risco,8513900.0,191.0,851390000.0,Ensino fundamental,Baixo Risco B,SERVIÇOS,INTERESSE Á SAÚDE,Sul,Canaã,Baixo,Não Licenciados,"{8513-9/00,8512-1/00,8511-2/00}"
26031453000179.0,5377.0,Centro,Aguardando Solicitação,?,Baixo Risco,5611203.0,163.0,561120300.0,"Lanchonetes, casas de chá,
de sucos e similares",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,"{5611-2/03,7740-3/00.02}"
26524155000110.0,5378.0,Adrianópolis,Aguardando Solicitação,?,Baixo Risco,5611201.0,160.0,561120101.0,"Restaurantes e similares com fornecimento de música
(uso de som amplificado)",Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Não Licenciados,"{5611-2/01.03,4789-0/99.99,5611-2/03,4789-0/99.03,5320-2/02,4789-0/02,4789-0/99.12,4789-0/99.13,7729-2/02}"
33325184000976.0,5380.0,Distrito Industrial,Indeferido,?,Baixo Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Sul,Canaã,Baixo,Não Licenciados,"{4772-5/00,9601-7/03.01,9601-7/03.02}"
3386225000116.0,13281.0,Jorge Teixeira,Emitido Automaticamente,2020-10-28 00:00:00,Baixo Risco,8513900.0,191.0,851390000.0,Ensino fundamental,Baixo Risco B,SERVIÇOS,INTERESSE Á SAÚDE,Leste,Canaã,Baixo,Licenciados,"{8513-9/00,8512-1/00}"
33651925000151.0,5384.0,Parque Dez de Novembro,Aguardando Solicitação,?,Baixo Risco,5611201.0,160.0,561120101.0,"Restaurantes e similares com fornecimento de música
(uso de som amplificado)",Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Não Licenciados,{5611-2/01.01}
17353674000172.0,5387.0,Centro,Aguardando Solicitação,?,Baixo Risco,5590603.0,158.0,559060300.0,Pensões (alojamento),Baixo Risco B,SERVIÇOS,INTERESSE Á SAÚDE,Sul,Canaã,Baixo,Não Licenciados,{5590-6/03}
3505177000138.0,5388.0,Centro,Aguardando Solicitação,?,Alto Risco,4644301.0,114.0,464430101.0,"Comércio atacadista de
medicamentos e drogas de uso humano",Alto Risco,PRODUTOS,MEDICAMENTOS,Sul,Canaã,Baixo,Não Licenciados,"{4644-3/01.01,4647-8/01,4689-3/99.99,4646-0/01,4649-4/08,4641-9/03}"
32688338000174.0,5389.0,Centro,Aguardando Solicitação,?,Baixo Risco,5620104.0,171.0,562010400.0,"Fornecimento de alimentos preparados
preponderantemente para consumo domiciliar",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,{5620-1/04}
33202841000130.0,5390.0,Sao  Francisco,Aguardando Solicitação,?,Baixo Risco,4712100.0,127.0,471210000.0,"Comércio varejista de mercadorias em geral, com predominância de produtos
alimentícios - minimercados, mercearias e armazéns",Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Não Licenciados,{4712-1/00}
7053080000192.0,10598.0,Sao Jose,Em análise,?,Alto Risco,5620101.0,168.0,562010100.0,Fornecimento de alimentos preparados preponderantemente para empresas,Alto Risco,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Em processo,{5620-1/01}
18863226000181.0,10676.0,Ponta Negra,Emitido Automaticamente,2020-06-29 00:00:00,Baixo Risco,5611203.0,163.0,561120300.0,"Lanchonetes, casas de chá,
de sucos e similares",Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Canaã,Baixo,Licenciados,{5611-2/03}
17259362000285.0,12128.0,Distrito Industrial,Em análise,?,Alto Risco,5620101.0,168.0,562010100.0,Fornecimento de alimentos preparados preponderantemente para empresas,Alto Risco,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Em processo,{5620-1/01}
23567359000140.0,5395.0,Centro,Emitido,2020-04-03 00:00:00,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Sul,Canaã,Baixo,Licenciados,"{4772-5/00,4771-7/01,8630-5/99}"
28776957000143.0,15348.0,Adrianópolis,Emitido Sob Inspeção,2021-03-24 00:00:00,Alto Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Centro-Sul,Canaã,Baixo,Licenciados,"{8630-5/03,8630-5/02}"
11286613000153.0,5397.0,Cidade Nova,Emitido,2020-01-02 00:00:00,Alto Risco,2062200.0,56.0,206220000.0,Fabricação de produtos de limpeza e polimento,Alto Risco,PRODUTOS,SANEANTES,Norte,Canaã,Baixo,Licenciados,{2062-2/00}
8254533000101.0,5398.0,Distrito Industrial,Aguardando Solicitação,?,Baixo Risco,1099604.0,36.0,109960402.0,Fabricação de gelo comum destinado ao consumo humano,Alto Risco,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,{1099-6/04}
22218474000147.0,12396.0,N. S. Das Gracas,Emitido Automaticamente,2020-09-18 00:00:00,Baixo Risco,8650003.0,226.0,865000301.0,Atividades de psicologia,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Centro-Sul,Canaã,Baixo,Licenciados,{8650-0/03.01}
20366203000103.0,5400.0,Petrópolis,Aguardando Solicitação,?,Baixo Risco,9602501.0,258.0,960250100.0,"Cabeleireiros, manicure e pedicure",Baixo Risco B,SERVIÇOS,INTERESSE Á SAÚDE,Sul,Canaã,Baixo,Não Licenciados,{9602-5/01}
2789565000125.0,12129.0,Distrito Industrial,Emitido,2020-10-16 00:00:00,Alto Risco,1099699.0,41.0,109969901.0,"Beneficiamento de guaraná (em bastão, em pó, etc.)",Alto Risco,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,{1099-6/99.99}
20512340000109.0,5402.0,Flores,Emitido Automaticamente,2020-03-26 00:00:00,Baixo Risco,4721104.0,130.0,472110400.0,"Comércio varejista de doces, balas, bombons e semelhantes",Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Licenciados,"{4721-1/04,4721-1/02}"
3104662000523.0,5403.0,Ponta Negra,Aguardando Solicitação,?,Baixo Risco,5211701.0,151.0,521170102.0,Armazéns gerais - emissão de warrant - Interesse sanitário,Baixo Risco B,PRODUTOS,DIVERSOS,Oeste,Canaã,Baixo,Não Licenciados,{5211-7/01}
2247291000495.0,5404.0,Alvorada,Aguardando Solicitação,?,Baixo Risco,4712100.0,127.0,471210000.0,"Comércio varejista de mercadorias em geral, com predominância de produtos
alimentícios - minimercados, mercearias e armazéns",Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Canaã,Baixo,Não Licenciados,{4712-1/00}
14921094000146.0,5405.0,Cachoeirinha,Emitido,2019-07-29 00:00:00,Baixo Risco,5611201.0,160.0,561120101.0,"Restaurantes e similares com fornecimento de música
(uso de som amplificado)",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,"{5611-2/01.03,4721-1/04,5620-1/04,5611-2/03,5320-2/02}"
10306931000176.0,5407.0,Chapada,Emitido,2019-12-18 00:00:00,Baixo Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Oeste,Canaã,Baixo,Licenciados,{8630-5/03}
7147665000333.0,15977.0,Distrito Industrial,Emitido,2021-10-05 00:00:00,Alto Risco,5620101.0,168.0,562010100.0,Fornecimento de alimentos preparados preponderantemente para empresas,Alto Risco,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,{5620-1/01}
33525872000122.0,5409.0,Cidade Nova,Aguardando Solicitação,?,Alto Risco,5620101.0,168.0,562010100.0,Fornecimento de alimentos preparados preponderantemente para empresas,Alto Risco,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Não Licenciados,{5620-1/01}
23016795000121.0,5411.0,Parque Dez de Novembro,Emitido,2019-03-10 00:00:00,Baixo Risco,9321200.0,256.0,932120000.0,Parques de diversão e parques temáticos,Baixo Risco B,SERVIÇOS,INTERESSE Á SAÚDE,Centro-Sul,Canaã,Baixo,Licenciados,{9321-2/00}
12230841000174.0,12539.0,Chapada,Aguardando Solicitação,?,Alto Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Oeste,Canaã,Baixo,Não Licenciados,"{8630-5/03,8630-5/04}"
15202699000140.0,5423.0,Adrianópolis,Emitido,2019-07-29 00:00:00,Baixo Risco,4712100.0,127.0,471210000.0,"Comércio varejista de mercadorias em geral, com predominância de produtos
alimentícios - minimercados, mercearias e armazéns",Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Licenciados,"{4712-1/00,4724-5/00,4722-9/01}"
3099633000197.0,10882.0,Adrianópolis,Aguardando Solicitação,2020-07-08 11:34:11.358225,Baixo Risco,5611203.0,163.0,561120300.0,"Lanchonetes, casas de chá,
de sucos e similares",Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Não Licenciados,{5611-2/03}
24359000000140.0,5417.0,Adrianópolis,Aguardando Solicitação,?,Baixo Risco,9602502.0,259.0,960250201.0,Atividades de estética e outros serviços de cuidados com a beleza,Risco Condicionado,SERVIÇOS,INTERESSE Á SAÚDE,Centro-Sul,Canaã,Baixo,Não Licenciados,"{9602-5/02.01,8650-0/04}"
33536572000149.0,16215.0,Tancredo Neves,Em análise,?,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Leste,Canaã,Baixo,Em processo,"{4772-5/00,4771-7/01}"
7276641000112.0,13855.0,Centro,Emitido Automaticamente,2020-11-28 00:00:00,Baixo Risco,5590603.0,158.0,559060300.0,Pensões (alojamento),Baixo Risco B,SERVIÇOS,INTERESSE Á SAÚDE,Sul,Canaã,Baixo,Licenciados,{5590-6/03}
34556365000119.0,5420.0,Centro,Emitido,2019-06-14 00:00:00,Alto Risco,8640206.0,213.0,864020600.0,Serviços de ressonância magnética,Alto Risco,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Sul,Canaã,Baixo,Licenciados,"{8640-2/06,8640-2/07,8640-2/08,8630-5/02,8640-2/05,8640-2/04,8650-0/04}"
12934157000335.0,5421.0,Centro,Emitido,2019-07-15 00:00:00,Alto Risco,8610101.0,194.0,861010101.0,"Atividades de atendimento hospitalar, exceto pronto-
socorro e unidades para atendimento a urgências",Alto Risco,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Sul,Canaã,Baixo,Licenciados,"{8610-1/01.01,4772-5/00,4771-7/03,4771-7/02,4771-7/01,7830-2/00,8660-7/00.01,8650-0/99.99,2121-1/01,8550-3/02}"
33436876000134.0,5424.0,Cidade Nova,Aguardando Solicitação,?,Baixo Risco,4774100.0,142.0,477410000.0,Comércio varejista de artigos de óptica,Baixo Risco B,PRODUTOS,PPS,Norte,Canaã,Baixo,Não Licenciados,{4774-1/00}
25008936000190.0,5426.0,Petrópolis,Emitido Automaticamente,2020-02-13 00:00:00,Baixo Risco,9602501.0,258.0,960250100.0,"Cabeleireiros, manicure e pedicure",Baixo Risco B,SERVIÇOS,INTERESSE Á SAÚDE,Sul,Canaã,Baixo,Licenciados,{9602-5/01}
5487590000142.0,5427.0,Alvorada,Aguardando Solicitação,?,Baixo Risco,4729699.0,136.0,472969900.0,"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não
especificados anteriormente",Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Canaã,Baixo,Não Licenciados,"{4729-6/99,4722-9/01}"
30661209000167.0,5428.0,Zumbi dos Palmares,Aguardando Solicitação,?,Baixo Risco,5611201.0,160.0,561120101.0,"Restaurantes e similares com fornecimento de música
(uso de som amplificado)",Baixo Risco B,PRODUTOS,ALIMENTOS,Leste,Canaã,Baixo,Não Licenciados,"{5611-2/01.01,4723-7/00,5611-2/03,5611-2/01.02}"
2587157000190.0,5429.0,Sao Jorge,Emitido,2019-09-08 00:00:00,Baixo Risco,8512100.0,190.0,851210000.0,"Educação infantil - pré-
escola",Baixo Risco B,SERVIÇOS,INTERESSE Á SAÚDE,Oeste,Canaã,Baixo,Licenciados,{8512-1/00}
10676472002751.0,12360.0,Monte Das Oliveira,Emitido Automaticamente,2020-09-16 00:00:00,Baixo Risco,4729699.0,136.0,472969900.0,"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não
especificados anteriormente",Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Licenciados,"{4729-6/99,5611-2/03,5611-2/04,5611-2/01.02}"
84526284000144.0,10219.0,Colônia Oliveira Machado,Indeferido,2020-07-12 08:00:28.444444,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,"{4723-7/00,4729-6/99,4712-1/00}"
33088073000136.0,5433.0,Santo Antônio,Aguardando Solicitação,?,Baixo Risco,4789099.0,144.0,478909999.0,Comércio varejista de outros produtos não especificados anteriormente,Baixo Risco B,PRODUTOS,DIVERSOS,Oeste,Canaã,Baixo,Não Licenciados,"{4789-0/99.99,4755-5/02,4789-0/99.03}"
24906214000190.0,5435.0,Nova Cidade,Aguardando Solicitação,?,Baixo Risco,4789099.0,144.0,478909999.0,Comércio varejista de outros produtos não especificados anteriormente,Baixo Risco B,PRODUTOS,DIVERSOS,Norte,Canaã,Baixo,Não Licenciados,"{4789-0/99.99,4784-9/00.05,4713-0/02}"
