CNPJ;ProtocoloId2;Bairro;Documento;Situação;Atividades;Data da Emissão;Grau de Risco;Principal Atividade
29293897000170;13054;Tarumã;Licença Sanitária;Emitido;{8513-9/00,8512-1/00,8511-2/00};28/01/2021;Alto Risco;8513900
35657283000123;16007;Adrianópolis;Licença Sanitária;Aguardando Solicitação;{8630-5/06};;Alto Risco;8630506
2607393000121;8408;Aleixo;Licença Sanitária;Emitido;{4772-5/00,4637-1/07,4644-3/01.01,4618-4/01,7319-0/02,4664-8/00.01,4646-0/02,4645-1/01,4646-0/01,4639-7/01,4637-1/05,4617-6/00,4649-4/08};19/02/2020;Alto Risco;4772500
4214425000154;8409;Centro;Licença Sanitária;Aguardando Solicitação;{4783-1/01,4781-4/00,4774-1/00,4789-0/07,4756-3/00,4752-1/00,4772-5/00,4789-0/08,4755-5/02,4753-9/00,4782-2/02,4755-5/01,4751-2/01};;Baixo Risco;4783101
10712287000136;8410;Aducandos;Licença Sanitária;Emitido Sob Inspeção;{5611-2/03};14/09/2020;Baixo Risco;5611203
33734557000377;9842;Crespo;Licença Sanitária;Emitido Automaticamente;{7911-2/00,7990-2/00.99,5611-2/03,7020-4/00.01};16/04/2020;Baixo Risco;7911200
3090004000104;8412;Japim;Licença Sanitária;Indeferido;0;;Baixo Risco;0
35710507000113;8414;Planalto;Licença Sanitária;Em Exigência;{8513-9/00,8512-1/00,8511-2/00,8550-3/02};;Alto Risco;8513900
20644065000187;8415;Centro;Licença Sanitária;Emitido;{4614-1/00,4772-5/00,4644-3/02.01,4644-3/01.01,7739-0/02.01,4645-1/02,4771-7/03,4645-1/03,4773-3/00,4619-2/00,4665-6/00,4771-7/02,4646-0/02,4645-1/01,4646-0/01,4771-7/01,4771-7/04,4649-4/08,4711-3/02};01/02/2020;Alto Risco;4614100
3564080000287;11826;Parque Dez de Novembro;Licença Sanitária;Emitido Sob Inspeção;{8513-9/00,8520-1/00};20/08/2020;Baixo Risco;8513900
35712183000152;8417;Japim;Licença Sanitária;Aguardando Solicitação;{4618-4/02,8630-5/04};;Alto Risco;4618402
35712981000184;15976;Planalto;Licença Sanitária;Aguardando Solicitação;{8512-1/00,8511-2/00};;Alto Risco;8512100
17157851000145;8419;Coroado;Licença Sanitária;Aguardando Solicitação;{6201-5/01.03,7112-0/00.01,6209-1/00,6202-3/00.02,9521-5/00.01,6203-1/00.03,3329-5/99,4322-3/02.02,6203-1/00.02,6201-5/01.05,9521-5/00.03,7112-0/00.03,6201-5/01.02,6202-3/00.01,4757-1/00,3314-7/99,2543-8/00.02,8129-0/00.04,6204-0/00,9521-5/00.02,8129-0/00.01,4753-9/00,4322-3/02.01,8129-0/00.99,4759-8/99,6202-3/00.03,4744-0/01,6201-5/01.04,8129-0/00.02,7112-0/00.02,6203-1/00.01,4751-2/01,6201-5/01.01,4615-0/00,6311-9/00.01};;Alto Risco;6201501
10345604000123;8420;Novo Aleixo;Licença Sanitária;Emitido;{8513-9/00,8512-1/00,8520-1/00};09/03/2020;Baixo Risco;8513900
27478230000206;15397;Adrianópolis;Licença Sanitária;Emitido Sob Inspeção;{4783-1/02,4783-1/01,4772-5/00,5611-2/03,4763-6/02,5320-2/02,4781-4/00,4782-2/01,4755-5/02};25/03/2021;Baixo Risco;4783102
9454483000179;8422;Mauazinho;Licença Sanitária;Emitido Sob Inspeção;{4721-1/03};09/11/2020;Baixo Risco;4721103
30406329000118;8423;Aleixo;Licença Sanitária;Aguardando Solicitação;{4789-0/05};;Baixo Risco;4789005
975428000150;8424;Colônia Terra Nova;Licença Sanitária;Em Exigência;{7112-0/00.01,4322-3/03.02,8122-2/00,8299-7/99.02,8299-7/99.01,4322-3/03.01};;Alto Risco;7112000
10990645000172;14323;Tancredo Neves;Licença Sanitária;Emitido Sob Inspeção;{4712-1/00,4784-9/00.04,4721-1/02};06/01/2021;Baixo Risco;4712100
13624613000141;14476;Jorge Teixeira;Licença Sanitária;Em análise;{4644-3/01.01,4646-0/01};;Alto Risco;4644301
28534165000162;8428;Santa Etelvina;Licença Sanitária;Aguardando Solicitação;{4789-0/07,4789-0/01,4772-5/00,4789-0/99.99,4763-6/01,4755-5/02,4789-0/99.03,4759-8/99,4713-0/02,4755-5/01,4751-2/01};;Baixo Risco;4789007
63709356000119;14087;Educando;Licença Sanitária;Emitido Automaticamente;{4721-1/04,4772-5/00,4712-1/00};14/12/2020;Baixo Risco;4721104
33839874000277;8901;Adrianópolis;Licença Sanitária;Aguardando Solicitação;{4721-1/04,4723-7/00,4729-6/02,4729-6/99,4721-1/03,4721-1/02};;Baixo Risco;4721104
17881584000235;8431;Petrópolis;Licença Sanitária;Aguardando Solicitação;{8512-1/00,8511-2/00};;Alto Risco;8512100
35721579000166;8432;Cidade de Deus;Licença Sanitária;Aguardando Solicitação;{4712-1/00,4721-1/02};;Baixo Risco;4712100
17689742000179;11330;Gilberto Mestrinho;Licença Sanitária;Emitido Sob Inspeção;{9602-5/02.01,9602-5/01};29/07/2020;;9602502
27482513000132;8435;Gilberto Mestrinho;Licença Sanitária;Aguardando Solicitação;{4789-0/99.99,4755-5/02,4763-6/02,4755-5/01};;Baixo Risco;4789099
35730081000160;8436;Nova Cidade;Licença Sanitária;Indeferido;{4771-7/01};;Alto Risco;4771701
5424510000100;8437;Sao Jorge;Licença Sanitária;Aguardando Solicitação;{9602-5/01};;Baixo Risco;9602501
35735862000147;8438;Sao Geraldo;Licença Sanitária;Emitido;{8630-5/03};17/03/2020;Baixo Risco;8630503
35736351000140;8439;Cachoeirinha;Licença Sanitária;Aguardando Solicitação;{8122-2/00};;Alto Risco;8122200
35736418000146;8440;Flores;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{4772-5/00,9602-5/02.01,9602-5/01};;;4772500
5492895000142;15037;Parque Dez de Novembro;Licença Sanitária;Emitido;{4664-8/00.01,4645-1/03,4645-1/01,4644-3/01.01};09/04/2021;Alto Risco;4664800
15772494000108;11263;Centro;Licença Sanitária;Aguardando Solicitação;{9603-3/04,9603-3/03,9603-3/05,4789-0/02};;Alto Risco;9603304
1487193000110;14692;Petrópolis;Licença Sanitária;Emitido Automaticamente;{4729-6/99};01/02/2021;Baixo Risco;4729699
34053788000116;8446;Petrópolis;Licença Sanitária;Emitido;{4712-1/00};02/01/2020;Baixo Risco;4712100
29916489000128;8447;Lírio do Vale;Licença Sanitária;Indeferido;{4721-1/03,4721-1/02};;Baixo Risco;4721103
5518915000883;14497;Chapada;Licença Sanitária;Emitido Sob Inspeção;{5611-2/01.03};15/01/2021;Baixo Risco;5611201
6257367000333;8449;Flores;Licença Sanitária;Em Exigência;{4712-1/00,4639-7/01};;Baixo Risco;4712100
10391435000168;8450;Cidade Nova;Licença Sanitária;Indeferido;{4723-7/00,9329-8/01};;Baixo Risco;4723700
12292161000185;8451;Betania;Licença Sanitária;Aguardando Solicitação;{8630-5/04};;Alto Risco;8630504
28236026000233;8452;Alvorada;Licença Sanitária;Aguardando Solicitação;{4712-1/00,4721-1/03,4713-0/02,4722-9/01};;Baixo Risco;4712100
22882012000200;8453;Cidade Nova;Licença Sanitária;Aguardando Solicitação;{4721-1/04,4723-7/00,4712-1/00,4721-1/02};;Baixo Risco;4721104
27451894000192;8454;Adrianópolis;Licença Sanitária;Emitido Automaticamente;{4759-8/01,4755-5/03,4781-4/00,4789-0/99.99,4761-0/03,4782-2/02,4755-5/01,1340-5/99};18/05/2021;Baixo Risco;4759801
2601134000193;8455;Colônia Oliveira Machado;Licença Sanitária;Indeferido;0;;Baixo Risco;0
35750359000160;8456;Jorge Teixeira;Licença Sanitária;Aguardando Solicitação;{4723-7/00,4789-0/01,4772-5/00,4763-6/04,4712-1/00,4763-6/01,4755-5/03,4755-5/02,4789-0/06,4761-0/03,4721-1/03,4617-6/00,4711-3/02};;Baixo Risco;4723700
84530161000187;8457;Chapada;Licença Sanitária;Emitido;{9603-3/04,4789-0/04,9603-3/03,9603-3/01,9609-2/07,9609-2/08,7500-1/00.01,9603-3/99,4771-7/04};18/01/2020;;9603304
15560183000177;8458;Parque Dez de Novembro;Licença Sanitária;Emitido Sob Inspeção;{4789-0/01,4772-5/00,9602-5/02.01,9602-5/01};24/02/2020;;4789001
49930514317503;14453;Armando Mendes;Licença Sanitária;Em análise;{5620-1/01};;Alto Risco;5620101
38518197004468;8460;Tancredo Neves;Licença Sanitária;Emitido Sob Inspeção;{8630-5/99};05/02/2020;;8630599
19750182000146;8461;N. S. Das Gracas;Licença Sanitária;Emitido Automaticamente;{4723-7/00,5611-2/03,4617-6/00};28/09/2020;Baixo Risco;4723700
23531013000192;8462;Adrianópolis;Licença Sanitária;Aguardando Solicitação;{8630-5/03};;Baixo Risco;8630503
4981703000280;8463;D. Pedro;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{4781-4/00,4763-6/01,9602-5/02.01,9602-5/01};;;4781400
24810539000174;8464;Flores;Licença Sanitária;Emitido;{4789-0/99.99};14/07/2020;Baixo Risco;4789099
35763240000122;8465;Japim;Licença Sanitária;Aguardando Solicitação;{4789-0/04,7500-1/00.01,4771-7/04};;;4789004
28537248000105;8466;Nova Cidade;Licença Sanitária;Aguardando Solicitação;{4723-7/00,5611-2/03};;Baixo Risco;4723700
35763510000103;8467;Flores;Licença Sanitária;Aguardando Solicitação;{4729-6/99,5620-1/04,5611-2/03,5611-2/04,5611-2/01.02};;Baixo Risco;4729699
35765264000110;8469;Centro;Licença Sanitária;Aguardando Solicitação;{9602-5/02.01,9602-5/01};;;9602502
24218223000198;14082;Flores;Licença Sanitária;Emitido;{4644-3/01.01,4645-1/02,4664-8/00.01,4645-1/01};17/12/2020;Alto Risco;4644301
22485533000143;11990;Centro;Licença Sanitária;Emitido Automaticamente;{4723-7/00,5611-2/04};27/08/2020;Baixo Risco;4723700
4739000000916;8472;Ponta Negra;Licença Sanitária;Emitido;{5611-2/01.03,5611-2/03};27/03/2020;Baixo Risco;5611201
5830195000110;13518;Mauazinho;Licença Sanitária;Emitido Automaticamente;{4783-1/02,6463-8/00,8630-5/03,2652-3/00.01,4649-4/10,4759-8/99,9529-1/03,4649-4/99};13/11/2020;Baixo Risco;4783102
49930514315209;14494;Distrito Industrial;Licença Sanitária;Em análise;{5620-1/01};;Alto Risco;5620101
84660166000124;13560;N. S. Das Gracas;Licença Sanitária;Em análise;{8640-2/05,8640-2/04};;Alto Risco;8640205
34692265000110;8476;Aleixo;Licença Sanitária;Aguardando Solicitação;{4631-1/00,7490-1/04,4729-6/99,4712-1/00,8211-3/00,4632-0/02,4639-7/01,4632-0/01,4930-2/02.01};;Baixo Risco;4631100
25357557000105;8477;Compensa;Licença Sanitária;Aguardando Solicitação;{5611-2/01.03,4721-1/04,4729-6/99};;Baixo Risco;5611201
18842599000176;13234;Ponta Negra;Licença Sanitária;Emitido Sob Inspeção;{5611-2/01.01,4723-7/00,5611-2/03};27/10/2020;Baixo Risco;5611201
20085322000350;8480;Distrito Industrial;Licença Sanitária;Emitido;{4631-1/00,4632-0/03,4634-6/01,4634-6/02,4634-6/03,4634-6/99,4639-7/01,4633-8/01,4632-0/01,4649-4/08};07/04/2021;Alto Risco;4631100
8369394000161;8481;Japim;Licença Sanitária;Emitido;{7729-2/03,4772-5/00,7319-0/02,4773-3/00};27/03/2020;Baixo Risco;7729203
17756114000169;8482;Cidade Nova;Licença Sanitária;Emitido;{4724-5/00};13/01/2020;Baixo Risco;4724500
7608402000112;15733;Cidade Nova;Licença Sanitária;Emitido Sob Inspeção;{5611-2/03};16/04/2021;Baixo Risco;5611203
59629519000267;8484;Cidade de Deus;Licença Sanitária;Indeferido;{4772-5/00,4771-7/03,4771-7/01,4771-7/04};;Alto Risco;4772500
12322387000181;14599;Colônia Santo Antônio;Licença Sanitária;Emitido;{4774-1/00,4721-1/04,4772-5/00,4771-7/03,4755-5/02,4773-3/00,5320-2/02,4771-7/01};23/02/2021;Alto Risco;4774100
26150921000124;8486;Nova Cidade;Licença Sanitária;Emitido;{4772-5/00,4771-7/03,4771-7/01};06/06/2020;Alto Risco;4772500
32499966000101;8487;Coroado;Licença Sanitária;Aguardando Solicitação;{4723-7/00,4772-5/00,4729-6/99,4712-1/00,4789-0/99.02,4789-0/99.99,4789-0/05,4789-0/99.03,4721-1/03,4789-0/99.12,4789-0/99.13,4789-0/99.08,4721-1/02,4789-0/99.15};;Baixo Risco;4723700
22046347000108;8488;Gilberto Mestrinho;Licença Sanitária;Aguardando Solicitação;{4712-1/00};;Baixo Risco;4712100
35782534000100;8489;Cidade Nova;Licença Sanitária;Aguardando Solicitação;{4781-4/00,4789-0/99.99};;Baixo Risco;4781400
31136777000292;8490;Centro;Licença Sanitária;Aguardando Solicitação;{4774-1/00};;Baixo Risco;4774100
10399192000104;8491;Cidade Nova;Licença Sanitária;Aguardando Solicitação;{4772-5/00,4712-1/00,4771-7/02,4771-7/01};;Alto Risco;4772500
19997778000145;8492;Cachoeirinha;Licença Sanitária;Aguardando Solicitação;{5611-2/01.01,4721-1/04,5620-1/04,5611-2/03,5620-1/01,5611-2/04,5620-1/02,5620-1/03};;Alto Risco;5611201
33746487000377;8493;Aleixo;Licença Sanitária;Aguardando Solicitação;{8599-6/04,9313-1/00};;Baixo Risco;8599604
10619341000101;12725;Da Paz;Licença Sanitária;Aguardando Solicitação;{4930-2/01.01,5250-8/04,4930-2/01.99,5212-5/00,4930-2/03.02};;Alto Risco;4930201
32367397000140;8495;Adrianópolis;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{9602-5/02.01};;;9602502
28930249000115;13621;Tancredo Neves;Licença Sanitária;Emitido Sob Inspeção;{8630-5/03,8650-0/03.01};18/11/2020;Baixo Risco;8630503
492578000102;13661;Cidade Nova;Licença Sanitária;Emitido;{8122-2/00};02/12/2020;Alto Risco;8122200
30290990000100;8498;Colônia Terra Nova;Licença Sanitária;Aguardando Solicitação;{1092-9/00,4637-1/04};;;1092900
49930514332561;8499;Vila da Prata;Licença Sanitária;Emitido;{5620-1/01};18/11/2020;Alto Risco;5620101
2919164000142;15020;Parque Dez de Novembro;Licença Sanitária;Emitido Sob Inspeção;{8513-9/00};18/03/2021;Baixo Risco;8513900
27671975000106;8501;Flores;Licença Sanitária;Emitido;{8630-5/04};08/09/2020;Alto Risco;8630504
4930553000102;15101;Aleixo;Licença Sanitária;Emitido;{1122-4/99,4637-1/99,1122-4/03};15/04/2021;Alto Risco;1122499
19314810000140;8505;Cidade de Deus;Licença Sanitária;Aguardando Solicitação;{4721-1/04,4723-7/00,4772-5/00,4712-1/00,4789-0/99.02,4789-0/99.99,4789-0/05,4724-5/00,4755-5/02,5620-1/01,4721-1/03,4713-0/02,4789-0/99.13,4789-0/99.08,4721-1/02};;Alto Risco;4721104
10787004001197;13918;Ponta Negra;Licença Sanitária;Em análise;{5620-1/01};;Alto Risco;5620101
84127208000166;14736;Flores;Licença Sanitária;Em análise;{2222-6/00.02};;Alto Risco;2222600
22016640000122;13946;Centro;Licença Sanitária;Emitido;{4644-3/01.01,4645-1/01};08/01/2021;Alto Risco;4644301
13536655000201;8510;Sao  Francisco;Licença Sanitária;Indeferido;{8630-5/03,8640-2/03};;Alto Risco;8630503
23748514000125;15063;Cachoeirinha;Licença Sanitária;Aguardando Solicitação;{8650-0/04};;Baixo Risco;8650004
8617395000188;14543;Jorge Teixeira;Licença Sanitária;Em análise;{2062-2/00,1922-5/99,4649-4/09,4789-0/05,2099-1/99,4684-2/02,2061-4/00,2011-8/00,4684-2/99,2222-6/00.01,2012-6/00,4649-4/08,2063-1/00};;Alto Risco;2062200
22861206000149;8515;Chapada;Licença Sanitária;Emitido;{8630-5/01};17/07/2020;Alto Risco;8630501
35798976000136;8516;D. Pedro;Licença Sanitária;Aguardando Solicitação;{5611-2/01.01,4712-1/00,5611-2/03};;Baixo Risco;5611201
35800195000139;8518;Vila da Prata;Licença Sanitária;Aguardando Solicitação;{8640-2/06,8640-2/02,4771-7/02,8640-2/05,4771-7/01,8640-2/04};;Alto Risco;8640206
20011100000120;12799;Nova Al Eixo;Licença Sanitária;Emitido Sob Inspeção;{4774-1/00};09/10/2020;Baixo Risco;4774100
4406963000140;8520;Santo Agostinho;Licença Sanitária;Emitido Sob Inspeção;{5611-2/01.03,4712-1/00,4724-5/00,1091-1/02,5620-1/02,4721-1/02};23/03/2020;Baixo Risco;5611201
31569344000140;8523;Alvorada;Licença Sanitária;Aguardando Solicitação;{4729-6/99};;Baixo Risco;4729699
21707020000177;8524;Japim;Licença Sanitária;Aguardando Solicitação;0;;Baixo Risco;0
10525679000196;8525;Compensa;Licença Sanitária;Emitido;{8513-9/00,8512-1/00};21/02/2020;Baixo Risco;8513900
35806624000185;8526;Adrianópolis;Licença Sanitária;Emitido;{8630-5/03,8640-2/07,8640-2/08};03/09/2020;Alto Risco;8630503
13597111000411;14460;Cidade de Deus;Licença Sanitária;Emitido Automaticamente;{4774-1/00};13/01/2021;Baixo Risco;4774100
14868551000186;8528;São Lázaro;Licença Sanitária;Indeferido;{8630-5/04};;Alto Risco;8630504
23679039000344;8529;Parque Dez de Novembro;Licença Sanitária;Aguardando Solicitação;{5611-2/03,5611-2/04,5611-2/01.02,5612-1/00};;Baixo Risco;5611203
23679039000263;8530;Parque Dez de Novembro;Licença Sanitária;Aguardando Solicitação;{5611-2/03,5611-2/04,5611-2/01.02,5612-1/00};;Baixo Risco;5611203
31622187000199;8531;Japim;Licença Sanitária;Emitido Sob Inspeção;{4520-0/05,5611-2/03};24/09/2020;Baixo Risco;4520005
14596104000115;14325;Chapada;Licença Sanitária;Emitido;{8630-5/03,8650-0/05,8640-2/99,8650-0/04};07/05/2021;Alto Risco;8630503
19255297000164;8533;Adrianópolis;Licença Sanitária;Emitido;{8630-5/07};18/08/2020;Alto Risco;8630507
20085322000279;14366;Monte Das Oliveira;Licença Sanitária;Em análise;{4631-1/00,4632-0/03,4729-6/99,4634-6/01,4634-6/02,5620-1/04,4634-6/03,4634-6/99,4721-1/03,4639-7/01,4633-8/01,4722-9/01,4632-0/01,4649-4/08,4711-3/02};;Alto Risco;4631100
30935544000106;8535;Aleixo;Licença Sanitária;Emitido;0;16/01/2020;Baixo Risco;0
10204419000119;13986;Sao Jose;Licença Sanitária;Aguardando Solicitação;{8630-5/04};;Alto Risco;8630504
15790280000156;15495;Redenção;Licença Sanitária;Aguardando Solicitação;{5620-1/01};;Alto Risco;5620101
35801140000143;8538;Gilberto Mestrinho;Licença Sanitária;Aguardando Solicitação;{5611-2/05.01,4723-7/00,5611-2/03};;Baixo Risco;5611205
4361309000168;14244;Centro;Licença Sanitária;Emitido;{4644-3/01.01,4645-1/03,4645-1/01,4649-4/08};22/03/2021;Alto Risco;4644301
35831853000150;8541;Adrianópolis;Licença Sanitária;Aguardando Solicitação;{4721-1/04,5611-2/03,5320-2/02};;Baixo Risco;4721104
32562584000185;14825;Flores;Licença Sanitária;Emitido;{8122-2/00};22/04/2021;Alto Risco;8122200
7555491000186;14240;Japim;Licença Sanitária;Em Exigência;{4644-3/01.01,4645-1/01};;Alto Risco;4644301
18584277000174;8544;Zumbi dos Palmares;Licença Sanitária;Aguardando Solicitação;{4742-3/00,4772-5/00,4712-1/00,4755-5/02,4761-0/03,4721-1/03,4744-0/03,4722-9/01};;Baixo Risco;4742300
14855481000121;14356;N. S. Das Gracas;Licença Sanitária;Aguardando Solicitação;{8630-5/03,8630-5/02,8650-0/03.01};;Alto Risco;8630503
18293716000270;8546;Alvorada;Licença Sanitária;Aguardando Solicitação;{5611-2/01.03,4723-7/00,4712-1/00,5620-1/04,5611-2/03,4724-5/00,5620-1/01,4721-1/03,5620-1/03,4722-9/01,4721-1/02};;Alto Risco;5611201
2905110140809;15417;-;Licença Sanitária;Emitido;{5620-1/01};10/05/2021;Alto Risco;5620101
29996677000103;8548;Monte Das Oliveira;Licença Sanitária;Aguardando Solicitação;{4742-3/00,4712-1/00,4744-0/03,4711-3/02};;Baixo Risco;4742300
1208577000156;8549;Sao  Francisco;Licença Sanitária;Emitido;{4686-9/01,1733-8/00.02,1733-8/00.01,1732-0/00.01,5211-7/99.01,1741-9/02,8299-7/99.99};12/08/2020;Baixo Risco;4686901
35838455000165;8550;Cidade Nova;Licença Sanitária;Aguardando Solicitação;{4781-4/00,4772-5/00,4782-2/01,4755-5/02,4755-5/01,1412-6/02};;Baixo Risco;4781400
32181283000292;8552;Cidade Nova;Licença Sanitária;Emitido Sob Inspeção;{4637-1/06};13/01/2021;Baixo Risco;4637106
11842332000130;8554;Nova Cidade;Licença Sanitária;Aguardando Solicitação;{7490-1/04,7729-2/03,9521-5/00.01,5229-0/01,9511-8/00.01,9512-6/00.01,7911-2/00,8211-3/00,8650-0/04};;Baixo Risco;7490104
24113312000170;8555;Centro;Licença Sanitária;Emitido Sob Inspeção;{4781-4/00,4774-1/00,4782-2/01,4755-5/02,4649-4/99};18/07/2020;Baixo Risco;4781400
84636588000164;8556;D. Pedro;Licença Sanitária;Emitido;0;27/08/2020;Baixo Risco;0
22636233000118;14211;Aleixo;Licença Sanitária;Emitido;{4644-3/01.02,4644-3/01.01,4645-1/01};02/02/2021;Alto Risco;4644301
29708800000143;15533;Adrianópolis;Licença Sanitária;Em análise;{8630-5/04};;Alto Risco;8630504
7688438000153;14155;Vila da Prata;Licença Sanitária;Em Exigência;{4644-3/01.01,4645-1/03,4639-7/01};;Alto Risco;4644301
7175647000101;10943;N. S. Das Gracas;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Emitido;{8630-5/02,8630-5/01};10/09/2020;Alto Risco;8630502
22367769000185;8561;Cidade de Deus;Licença Sanitária;Emitido;{8512-1/00};30/12/2019;Baixo Risco;8512100
17639961000143;8562;Cidade Nova;Licença Sanitária;Emitido Sob Inspeção;{4789-0/04,9609-2/07,9609-2/08,7500-1/00.01,4771-7/04,7500-1/00.04};06/02/2020;;4789004
35720540000124;8563;Centro;Licença Sanitária;Aguardando Solicitação;{5611-2/03};;Baixo Risco;5611203
21278773000104;10853;Aleixo;Licença Sanitária;Emitido Sob Inspeção;{5611-2/01.01,5611-2/05.01,4759-8/99};09/07/2020;Baixo Risco;5611201
7028185000191;8565;Adrianópolis;Licença Sanitária;Emitido;{4721-1/04,4723-7/00,4772-5/00,4729-6/99,4712-1/00,4789-0/99.99,4789-0/05,5611-2/03,4763-6/01,4724-5/00,4721-1/03,5611-2/01.02,5620-1/02,5611-2/05.02,4722-9/01};04/02/2020;Baixo Risco;4721104
3709414001235;16164;Santo Agostinho;Licença Sanitária;Aguardando Solicitação;{5620-1/01};;Alto Risco;5620101
26270525000211;8567;Lírio do Vale;Licença Sanitária;Emitido;{8630-5/04};22/07/2020;Alto Risco;8630504
8874500000598;8568;Santa Etelvina;Licença Sanitária;Indeferido;{4772-5/00,4771-7/01};;Alto Risco;4772500
35848471000139;8569;Gilberto Mestrinho;Licença Sanitária;Aguardando Solicitação;{8599-6/04,4761-0/01,8512-1/00,8219-9/01,8593-7/00.01,8511-2/00};;Alto Risco;8599604
35849596000183;8570;N. S. Das Gracas;Licença Sanitária;Aguardando Solicitação;{5611-2/01.01,5611-2/03};;Baixo Risco;5611201
